data_year,groupb_arrestee_id,weapon_code,weapon_id
2024,52903331,01,51
2024,52903328,01,51
2024,52903314,01,51
2024,52903274,01,51
2024,52903300,01,51
2024,52903336,01,51
2024,52903267,01,51
2024,52903269,01,51
2024,52903270,01,51
2024,52903271,01,51
2024,52903283,01,51
2024,52903320,01,51
2024,52903289,01,51
2024,52903305,01,51
2024,52903282,01,51
2024,52903294,01,51
2024,52903292,01,51
2024,52903310,01,51
2024,52903295,01,51
2024,53257031,01,51
2024,53257032,01,51
2024,53257034,01,51
2024,53257036,01,51
2024,53257037,01,51
2024,53257040,01,51
2024,53257033,01,51
2024,53257035,01,51
2024,53257041,01,51
2024,53257038,01,51
2024,53257039,01,51
2024,53257054,01,51
2024,53257058,01,51
2024,53257061,01,51
2024,53257063,01,51
2024,53257022,01,51
2024,53257056,01,51
2024,53257059,01,51
2024,53257055,01,51
2024,53257057,01,51
2024,53257060,01,51
2024,53257062,01,51
2024,53257064,01,51
2024,53257028,01,51
2024,53257027,01,51
2024,53257043,01,51
2024,53257045,01,51
2024,53257047,01,51
2024,53257049,01,51
2024,53257051,01,51
2024,53257053,01,51
2024,53257067,01,51
2024,53257068,01,51
2024,53257070,01,51
2024,53257042,01,51
2024,53257044,01,51
2024,53257048,01,51
2024,53257050,01,51
2024,53257052,01,51
2024,53257069,01,51
2024,53257073,01,51
2024,53257074,01,51
2024,53257075,01,51
2024,53257077,01,51
2024,53257079,01,51
2024,53257084,01,51
2024,53257086,01,51
2024,53257087,01,51
2024,53257092,01,51
2024,53257094,01,51
2024,53257096,01,51
2024,53257046,01,51
2024,53257066,01,51
2024,53257071,01,51
2024,53257072,01,51
2024,53257076,01,51
2024,53257080,01,51
2024,53257082,01,51
2024,53257091,01,51
2024,53257095,01,51
2024,53257097,01,51
2024,53257098,01,51
2024,53257078,01,51
2024,53257081,01,51
2024,53257083,01,51
2024,53257085,01,51
2024,53257088,01,51
2024,53257089,01,51
2024,53257090,01,51
2024,53257093,01,51
2024,53568018,01,51
2024,53568019,01,51
2024,53568028,01,51
2024,53568032,01,51
2024,53568034,01,51
2024,53568016,01,51
2024,53568017,01,51
2024,53568020,01,51
2024,53568022,01,51
2024,53568024,01,51
2024,53568026,01,51
2024,53568027,01,51
2024,53568029,01,51
2024,53568033,01,51
2024,53568035,01,51
2024,53568015,01,51
2024,53568021,01,51
2024,53568023,01,51
2024,53568025,01,51
2024,53568030,01,51
2024,53568031,01,51
2024,53568036,01,51
2024,53568037,01,51
2024,53568038,01,51
2024,53568040,01,51
2024,53568043,01,51
2024,53568045,01,51
2024,53568046,01,51
2024,53568014,01,51
2024,53568039,01,51
2024,53568041,01,51
2024,53568044,01,51
2024,53568047,01,51
2024,53568042,01,51
2024,53568048,01,51
2024,53568049,01,51
2024,53568052,01,51
2024,53568055,01,51
2024,53568057,01,51
2024,53568059,01,51
2024,53568060,01,51
2024,53568061,01,51
2024,53568069,01,51
2024,53568071,01,51
2024,53568072,01,51
2024,53568075,01,51
2024,53568078,01,51
2024,53568081,01,51
2024,53568082,01,51
2024,53568083,01,51
2024,53568085,01,51
2024,53568054,01,51
2024,53568056,01,51
2024,53568062,01,51
2024,53568064,01,51
2024,53568066,01,51
2024,53568068,01,51
2024,53568073,01,51
2024,53568079,01,51
2024,53568086,01,51
2024,53568090,01,51
2024,53568050,01,51
2024,53568051,01,51
2024,53568053,01,51
2024,53568058,11,1
2024,53568063,01,51
2024,53568065,01,51
2024,53568067,01,51
2024,53568070,01,51
2024,53568074,01,51
2024,53568076,15,17
2024,53568077,01,51
2024,53568080,01,51
2024,53568084,01,51
2024,53568087,01,51
2024,53568088,01,51
2024,53568089,01,51
2024,53568091,01,51
2024,53918554,01,51
2024,53918556,01,51
2024,53918559,01,51
2024,53918561,01,51
2024,53918563,01,51
2024,53918568,01,51
2024,53918555,01,51
2024,53918558,01,51
2024,53918560,01,51
2024,53918562,01,51
2024,53918564,01,51
2024,53918569,01,51
2024,53918571,01,51
2024,53918551,01,51
2024,53918552,01,51
2024,53918553,01,51
2024,53918557,01,51
2024,53918565,01,51
2024,53918566,01,51
2024,53918567,01,51
2024,53918570,01,51
2024,54360198,01,51
2024,54360189,01,51
2024,54360195,01,51
2024,54360192,01,51
2024,54360201,01,51
2024,54360190,01,51
2024,54360191,01,51
2024,54360193,01,51
2024,54360194,01,51
2024,54360197,01,51
2024,54360196,01,51
2024,54360202,01,51
2024,54360199,01,51
2024,54360200,01,51
2024,53918606,01,51
2024,53918609,01,51
2024,53918610,01,51
2024,53918614,01,51
2024,53918616,01,51
2024,53918620,01,51
2024,53918623,01,51
2024,53918625,01,51
2024,53918627,01,51
2024,53918629,01,51
2024,53918632,01,51
2024,53918605,01,51
2024,53918607,01,51
2024,53918612,01,51
2024,53918615,01,51
2024,53918617,01,51
2024,53918619,01,51
2024,53918621,01,51
2024,53918622,11,1
2024,53918622,13,9
2024,53918624,01,51
2024,53918631,01,51
2024,53918633,01,51
2024,53918572,01,51
2024,53918574,01,51
2024,53918575,01,51
2024,53918576,01,51
2024,53918580,01,51
2024,53918581,01,51
2024,53918582,01,51
2024,53918583,01,51
2024,53918584,01,51
2024,53918586,01,51
2024,53918594,01,51
2024,53918601,01,51
2024,53918603,01,51
2024,53918578,01,51
2024,53918579,01,51
2024,53918585,01,51
2024,53918587,01,51
2024,53918589,01,51
2024,53918592,01,51
2024,53918593,01,51
2024,53918595,01,51
2024,53918597,01,51
2024,53918598,01,51
2024,53918600,01,51
2024,53918573,01,51
2024,53918577,01,51
2024,53918588,01,51
2024,53918590,01,51
2024,53918591,01,51
2024,53918596,01,51
2024,53918599,01,51
2024,53918602,01,51
2024,53918604,01,51
2024,53918608,01,51
2024,53918611,16,52
2024,53918613,01,51
2024,53918618,01,51
2024,53918626,01,51
2024,53918628,01,51
2024,53918630,01,51
2024,54360204,01,51
2024,54360213,01,51
2024,54360216,01,51
2024,54360207,01,51
2024,54360222,01,51
2024,54360228,01,51
2024,54360231,01,51
2024,54360235,01,51
2024,54360279,01,51
2024,54360282,01,51
2024,54360276,01,51
2024,54360209,01,51
2024,54360212,01,51
2024,54360215,01,51
2024,54360206,01,51
2024,54360214,01,51
2024,54360220,01,51
2024,54360223,01,51
2024,54360203,01,51
2024,54360205,01,51
2024,54360208,01,51
2024,54360211,01,51
2024,54360218,01,51
2024,54360221,01,51
2024,54360249,01,51
2024,54360265,01,51
2024,54360277,01,51
2024,54360278,01,51
2024,54360281,01,51
2024,54360210,01,51
