data_year,victim_id,injury_id
2024,208442385,4
2024,208442390,5
2024,208442392,5
2024,208442395,5
2024,208442407,5
2024,208442408,5
2024,208442409,5
2024,208442411,5
2024,208442412,5
2024,208442420,5
2024,208442422,5
2024,208442429,4
2024,208442436,4
2024,208442438,5
2024,208442442,5
2024,208442449,5
2024,210063813,5
2024,208442475,4
2024,208442481,5
2024,208442490,4
2024,208442491,5
2024,208442493,5
2024,208442494,5
2024,208442505,6
2024,208442508,4
2024,208442510,5
2024,208442514,4
2024,208442515,2
2024,208442522,5
2024,208442546,5
2024,208442558,5
2024,208442568,4
2024,208442573,5
2024,208442583,5
2024,208442588,5
2024,208442591,5
2024,208442592,4
2024,208442604,4
2024,210063839,4
2024,210063841,4
2024,210063846,2
2024,210063846,3
2024,210063847,5
2024,210063854,5
2024,210063858,5
2024,210063868,5
2024,210063869,5
2024,210063870,5
2024,210063873,5
2024,210063880,5
2024,210063883,4
2024,210063884,4
2024,210063897,5
2024,210063903,5
2024,210063910,5
2024,210063918,5
2024,210063919,5
2024,210063922,4
2024,210063929,5
2024,210063932,5
2024,210063934,5
2024,210063935,5
2024,210063936,4
2024,210063938,4
2024,210063939,4
2024,210063948,4
2024,210063952,4
2024,210063953,5
2024,210063954,4
2024,212062367,5
2024,210063963,5
2024,210063967,5
2024,210063976,5
2024,210063985,5
2024,210063986,5
2024,210063989,4
2024,210063993,5
2024,210063998,5
2024,210063999,5
2024,210064005,5
2024,210064008,5
2024,210064020,5
2024,210064022,4
2024,210064027,5
2024,210064034,4
2024,210064042,5
2024,210064045,4
2024,210064047,4
2024,210064048,2
2024,212062376,5
2024,210064069,4
2024,210064070,5
2024,210064074,5
2024,210064079,5
2024,210064081,5
2024,210064110,4
2024,210064117,5
2024,210064118,5
2024,212062381,5
2024,210064126,5
2024,210064129,5
2024,210064130,5
2024,210064131,5
2024,210064132,5
2024,210064136,5
2024,210064150,4
2024,210064182,4
2024,210064186,4
2024,212062392,5
2024,210064197,5
2024,212062396,5
2024,210064204,5
2024,212062399,2
2024,212062399,3
2024,212062399,4
2024,212062408,5
2024,212062409,5
2024,212062421,5
2024,212062430,4
2024,212062434,5
2024,212062436,5
2024,212062437,5
2024,212062438,5
2024,212062439,5
2024,212062440,5
2024,212062446,5
2024,212062449,4
2024,212062452,5
2024,212062453,4
2024,212062465,4
2024,212062466,5
2024,212062469,5
2024,212062471,4
2024,212062472,4
2024,217394264,4
2024,212062481,4
2024,212062483,4
2024,212062488,5
2024,212062493,4
2024,212062496,5
2024,212062500,4
2024,212062502,4
2024,212062507,4
2024,212062509,5
2024,212062513,5
2024,212062514,5
2024,212062520,5
2024,212062525,4
2024,212062529,5
2024,212062530,4
2024,212062540,4
2024,212062541,5
2024,213897824,4
2024,212062551,5
2024,212062554,5
2024,212062557,5
2024,212062571,5
2024,212062573,4
2024,212062576,5
2024,212062579,5
2024,212062581,4
2024,212062582,5
2024,212062584,4
2024,212062589,5
2024,212062590,5
2024,212062593,5
2024,212062602,5
2024,212062606,4
2024,212062611,4
2024,212062612,5
2024,212062615,4
2024,212062618,4
2024,212062619,5
2024,212062621,4
2024,212062622,4
2024,212062623,4
2024,212062628,5
2024,212062629,5
2024,212062630,5
2024,212062632,4
2024,212062639,5
2024,212062640,2
2024,212062640,4
2024,212062647,4
2024,212062648,5
2024,212062654,4
2024,212062656,4
2024,212062657,5
2024,212062661,5
2024,212062662,5
2024,212062663,5
2024,212062668,4
2024,212062669,5
2024,212062670,5
2024,212062671,5
2024,213897833,4
2024,212062677,3
2024,212062679,4
2024,212062682,5
2024,213897835,4
2024,212062684,5
2024,212062693,5
2024,212062694,5
2024,213897845,5
2024,213897850,5
2024,213897855,5
2024,213897870,4
2024,209784322,4
2024,209784357,5
2024,209784364,5
2024,209784563,5
2024,209784595,5
2024,209784596,5
2024,209784597,5
2024,209784604,5
2024,209784688,5
2024,209784785,4
2024,209784795,4
2024,209784801,2
2024,209784801,4
2024,209784809,5
2024,209784822,5
2024,209784824,5
2024,209784826,5
2024,209784870,5
2024,209784871,5
2024,209784888,5
2024,209784966,4
2024,209785034,5
2024,211422243,4
2024,209785178,4
2024,209785326,5
2024,209785327,5
2024,209785410,4
2024,209785479,5
2024,209785571,5
2024,209785616,5
2024,209785650,4
2024,209785678,5
2024,209785757,5
2024,209785801,4
2024,209785922,4
2024,209786021,5
2024,209786155,4
2024,211422273,5
2024,209786255,4
2024,209786541,5
2024,209786612,5
2024,209787101,5
2024,213370422,5
2024,213370423,5
2024,209787365,4
2024,209787832,5
2024,209787833,5
2024,209788342,5
2024,209788492,5
2024,209788718,5
2024,211422291,4
2024,211422291,8
2024,211422303,5
2024,209789245,5
2024,209789327,4
2024,209789328,4
2024,209789820,5
2024,209790018,5
2024,209790126,4
2024,209790226,5
2024,211422314,3
2024,211422314,7
2024,209790450,4
2024,209790580,4
2024,209790825,5
2024,209790914,4
2024,209791108,5
2024,211422344,4
2024,213897877,5
2024,213897882,5
2024,213897886,4
2024,213897890,4
2024,213897893,4
2024,213897895,5
2024,213897896,4
2024,213897897,5
2024,213897898,5
2024,213897899,5
2024,213897900,5
2024,213897901,5
2024,213897902,5
2024,213897904,2
2024,213897906,3
2024,213897907,5
2024,213897908,4
2024,213897914,4
2024,213897915,4
2024,213897917,4
2024,213897929,4
2024,213897942,5
2024,213897951,5
2024,213897952,5
2024,213897957,5
2024,213897994,4
2024,213897998,5
2024,213898017,4
2024,213898020,4
2024,213898024,4
2024,213898028,4
2024,213898029,4
2024,213898032,4
2024,213898037,5
2024,213898038,4
2024,213898045,4
2024,213898047,4
2024,213898048,6
2024,213898057,4
2024,213898062,4
2024,213898065,5
2024,213898067,5
2024,213898072,5
2024,213898102,5
2024,213898104,4
2024,213898107,5
2024,213898110,4
2024,213898111,4
2024,213898115,4
2024,213898116,4
2024,213898119,5
2024,213898121,5
2024,213898125,5
2024,213898126,4
2024,213898127,4
2024,213898136,5
2024,213898138,4
2024,213898152,5
2024,213898156,4
2024,213898161,4
2024,213898164,4
2024,213898167,5
2024,213898168,5
2024,213898173,5
2024,213898176,5
2024,213898191,4
2024,213898197,5
2024,213898205,4
2024,213898212,4
2024,213898217,4
2024,213898218,4
2024,213898221,4
2024,213898226,4
2024,213898239,4
2024,213898254,4
2024,213898261,4
2024,213898265,4
2024,213898277,5
2024,213898281,4
2024,213898289,4
2024,213898291,4
2024,213898298,4
2024,213898299,4
2024,213898313,5
2024,213898321,4
2024,213898324,4
2024,213898328,5
2024,213898333,5
2024,213898338,5
2024,213898343,4
2024,213898375,5
2024,213898381,4
2024,213898385,5
2024,215449770,4
2024,213898389,4
2024,213898393,4
2024,213898405,5
2024,213898406,5
2024,213898413,5
2024,213898416,4
2024,213898419,4
2024,213898421,5
2024,213898422,5
2024,213898423,5
2024,213898425,4
2024,213898431,4
2024,213898435,4
2024,213898441,4
2024,213898442,4
2024,215449776,5
2024,215449777,5
2024,215449779,5
2024,219260918,5
2024,215449785,4
2024,215449786,4
2024,215449788,4
2024,215449792,4
2024,215449801,4
2024,215449805,5
2024,215449806,4
2024,215449810,5
2024,215449811,5
2024,215449812,5
2024,215449813,5
2024,215449814,4
2024,215449825,5
2024,215449834,4
2024,215449841,4
2024,215449844,5
2024,219260920,5
2024,215449851,4
2024,215449854,4
2024,215449856,4
2024,215449860,5
2024,215449861,5
2024,215449862,4
2024,215449863,4
2024,215449866,6
2024,215449867,5
2024,215449870,5
2024,215449875,4
2024,215449878,4
2024,215449883,4
2024,215449885,5
2024,215449888,4
2024,215449893,4
2024,215449894,4
2024,215449895,4
2024,215449897,4
2024,215449909,4
2024,215449910,5
2024,215449911,5
2024,215449912,4
2024,215449913,4
2024,215449916,4
2024,215449920,4
2024,215449928,4
2024,215449929,4
2024,215449930,5
2024,215449931,4
2024,215449932,5
2024,215449934,5
2024,215449935,5
2024,215449936,5
2024,215449937,5
2024,215449938,4
2024,215449939,5
2024,217394269,5
2024,215449944,5
2024,215449945,4
2024,217394270,4
2024,215449950,5
2024,215449956,5
2024,215449957,5
2024,215449958,5
2024,215449963,4
2024,215449965,4
2024,215449966,5
2024,215449970,4
2024,215449978,5
2024,215449980,5
2024,215449982,5
2024,217394272,4
2024,217394273,4
2024,215449994,5
2024,215449997,4
2024,215449999,4
2024,215450000,5
2024,215450002,4
2024,215450004,4
2024,215450005,5
2024,215450006,4
2024,215450011,5
2024,215450012,5
2024,215450014,4
2024,215450015,4
2024,215450016,4
2024,215450017,8
2024,215450027,4
2024,215450028,5
2024,215450030,5
2024,215450031,4
2024,215450034,5
2024,215450039,5
2024,215450041,5
2024,215450051,5
2024,215450054,5
2024,215450057,4
2024,215450060,4
2024,215450062,4
2024,215450063,4
2024,215450064,4
2024,217394282,5
2024,215450069,4
2024,215450072,5
2024,215450075,5
2024,215450076,5
2024,217394287,5
2024,217394288,5
2024,217394292,5
2024,217394296,4
2024,217394297,4
2024,217394298,5
2024,217394303,4
2024,217394305,4
2024,217394315,4
2024,217394316,4
2024,217394317,4
2024,217394319,4
2024,217394321,4
2024,217394324,5
2024,217394325,4
2024,217394326,4
2024,217394334,5
2024,217394335,4
2024,217394339,4
2024,217394344,5
2024,217394348,4
2024,217394350,4
2024,217394351,5
2024,217394354,6
2024,217394354,8
2024,217394357,4
2024,217394358,4
2024,217394361,5
2024,217394368,5
2024,217394371,2
2024,217394374,4
2024,217394384,4
2024,217394385,4
2024,217394388,5
2024,217394392,5
2024,217394394,5
2024,217394401,4
2024,217394409,5
2024,217394410,5
2024,217394411,5
2024,217394414,4
2024,217394416,5
2024,217394418,5
2024,217394419,4
2024,217394420,5
2024,217394422,4
2024,217394426,5
2024,217394427,4
2024,217394429,4
2024,217394439,3
2024,217394441,5
2024,217394448,4
2024,217394454,5
2024,217394455,4
2024,217394456,4
2024,217394459,4
2024,217394464,4
2024,217394465,4
2024,217394466,5
2024,219260922,4
2024,217394473,4
2024,217394476,4
2024,217394482,4
2024,217394483,4
2024,217394486,4
2024,217394490,4
2024,217394492,4
2024,217394494,4
2024,217394495,4
2024,217394497,4
2024,217394498,3
2024,217394500,5
2024,217394501,5
2024,217394505,4
2024,217394506,4
2024,217394513,4
2024,217394525,4
2024,217394528,4
2024,219260930,4
2024,219260931,4
2024,219260937,4
2024,219260938,4
2024,217394556,4
2024,217394557,5
2024,217394558,4
2024,217394562,5
2024,217394573,5
2024,217394574,5
2024,217394575,5
2024,217394576,4
2024,217394579,4
2024,217394580,5
2024,217394582,4
2024,219260942,5
2024,217394587,4
2024,219260958,4
2024,219260960,5
2024,219260964,4
2024,219260971,4
2024,219260974,4
2024,219260976,5
2024,219260978,4
2024,219260981,5
2024,219260982,4
2024,219260984,4
2024,219260986,3
2024,219260988,5
2024,219260989,5
2024,219260992,4
2024,219260997,4
2024,219261001,4
2024,219261002,4
2024,219261004,5
2024,219261005,4
2024,219261006,5
2024,219261007,5
2024,219261019,5
2024,219261021,4
2024,219261025,4
2024,219261030,4
2024,219261036,4
2024,219261059,5
2024,219261066,5
2024,219261069,4
2024,219261081,4
2024,209791615,5
2024,209792185,4
2024,211422362,4
2024,209792795,5
2024,209793540,5
2024,209793817,4
2024,209794111,5
2024,209794371,4
2024,209794372,4
2024,209794621,4
2024,209794621,8
2024,209794761,5
2024,209794937,4
2024,209794938,4
2024,209795087,5
2024,209795237,6
2024,209795708,5
2024,209796031,4
2024,213370425,5
2024,226181300,6
2024,211422375,5
2024,211422376,5
2024,209796808,5
2024,209797417,5
2024,209798068,5
2024,209798182,4
2024,213370426,5
2024,211422393,5
2024,209798775,4
2024,216984605,4
2024,216984607,4
2024,216984609,5
2024,216984611,4
2024,216984612,4
2024,209798817,5
2024,209798818,5
2024,209798831,4
2024,209798832,4
2024,209798833,4
2024,213370427,5
2024,213370428,5
2024,224285285,3
2024,224285285,4
2024,224285286,3
