data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2024,12,182905304,1.000,11,17534021
2024,17,182905304,1.000,11,17534022
2024,12,182905319,1.000,11,17534023
2024,8,184028116,6.000,9,17704264
2024,12,184028116,1.000,9,17704265
2024,8,182905379,1.000,9,17534025
2024,8,182905399,7.000,9,17534026
2024,8,182905405,1.000,9,17534027
2024,5,181757947,966.200,1,17354402
2024,5,181757947,1.000,11,17354403
2024,12,181757950,1.000,11,17354404
2024,8,182905456,2.000,9,17534028
2024,8,181757957,18.000,9,17354405
2024,12,181757957,1.000,11,17354406
2024,7,182905465,9.000,9,17534029
2024,8,182905465,517.000,9,17534030
2024,12,182905465,8.000,1,17534031
2024,8,184028144,1.000,9,17704266
2024,12,184028144,1.000,1,17704267
2024,12,182905520,1.000,9,17534032
2024,8,182905524,1.000,9,17534034
2024,5,182905531,112.000,1,17534035
2024,12,182905531,80.000,1,17534036
2024,8,182905541,2.000,9,17534038
2024,8,182905543,1.000,9,17534040
2024,13,182905551,3.000,9,17534042
2024,12,182905559,1.000,11,17534043
2024,8,182905567,2.000,9,17534046
2024,8,182905569,1.000,9,17534047
2024,12,180254211,1.000,9,17135436
2024,8,182905625,1.000,9,17534050
2024,8,184028165,2.000,9,17704269
2024,8,182905635,1.000,9,17534051
2024,12,182905637,28.350,1,17534052
2024,8,181758063,107.000,9,17354407
2024,8,182905638,1.000,9,17534053
2024,8,182905641,2.000,9,17534055
2024,12,182905649,2.000,1,17534057
2024,2,182905655,16.000,9,17534058
2024,12,182905660,1.000,1,17534059
2024,8,181758113,1.000,11,17354409
2024,12,181758113,1.000,11,17354410
2024,8,181758115,2.000,9,17354411
2024,8,181758119,1.000,9,17354412
2024,8,181758122,18.000,9,17354413
2024,12,181758124,1.000,11,17354414
2024,8,182905702,6.000,9,17534060
2024,8,181758138,6.000,9,17354415
2024,8,181758141,2.000,9,17354416
2024,8,181758149,9.000,9,17354417
2024,7,181758162,4.000,9,17354418
2024,5,181758164,1.000,9,17354420
2024,8,181758164,71.000,9,17354421
2024,12,182905745,1.000,9,17534062
2024,8,182905759,69.000,9,17534066
2024,12,182905759,3.000,1,17534067
2024,8,182905768,1.000,11,17534068
2024,12,182905768,1.000,11,17534069
2024,8,182905778,1.000,9,17534071
2024,8,182905781,1.000,9,17534072
2024,12,182905781,1.000,11,17534073
2024,8,182905782,2.000,9,17534074
2024,12,182905782,1.000,9,17534075
2024,8,182905795,27.000,9,17534077
2024,8,182905798,1.000,9,17534079
2024,8,182905812,1.000,11,17534083
2024,8,182905814,123.000,9,17534084
2024,12,182905814,1.000,9,17534085
2024,16,182905814,5.000,9,17534086
2024,4,181758249,1.000,9,17354422
2024,8,181758249,23.000,9,17354423
2024,12,181758249,4.000,9,17354424
2024,8,181758259,6.000,9,17354425
2024,12,181758363,1.500,1,17354426
2024,8,181758374,1.000,9,17354427
2024,8,182905963,3.000,9,17534097
2024,1,182906000,1.000,1,17534099
2024,8,181758408,1.000,9,17354428
2024,12,181758408,1.000,9,17354429
2024,8,182906040,81.000,9,17534101
2024,8,182906049,5.000,9,17534102
2024,12,182906049,1.000,11,17534103
2024,8,182906060,1.000,9,17534104
2024,8,184028200,1.000,9,17704270
2024,12,182906127,1.300,1,17534107
2024,8,184028201,4.000,9,17704271
2024,8,184028202,3.000,9,17704272
2024,8,182906143,2.000,1,17534108
2024,8,182906155,1.000,11,17534109
2024,8,184028211,6.000,9,17704273
2024,8,184028222,1.000,9,17704274
2024,12,184028222,1.000,11,17704275
2024,8,184028224,2.000,9,17704276
2024,12,184028232,1.000,9,17704277
2024,8,184028245,1.000,9,17704278
2024,4,182906374,1.000,9,17534114
2024,8,182906374,7.000,9,17534115
2024,12,182906377,1.000,11,17534116
2024,8,184028246,3.000,1,17704279
2024,8,182906397,6.000,9,17534119
2024,2,184028251,1.000,9,17704280
2024,12,182906483,1.000,9,17534121
2024,2,182906502,1.000,9,17534122
2024,8,182906514,1.000,11,17534124
2024,2,184028271,1.000,11,17704282
2024,8,182906545,536.000,9,17534128
2024,8,181757001,1.000,11,17354344
2024,8,182906612,34.000,9,17534134
2024,8,182906616,12.000,9,17534135
2024,12,182906679,2.000,1,17534139
2024,8,182906713,1.000,11,17534141
2024,12,182906746,1.000,9,17534144
2024,8,182906784,2.000,9,17534146
2024,12,181757057,1.000,9,17354346
2024,8,181757059,2.000,9,17354347
2024,8,181757063,1.000,9,17354348
2024,8,181757064,3.000,9,17354349
2024,8,181757065,1.000,9,17354350
2024,8,182906824,2.000,9,17534147
2024,2,182906827,3.080,1,17534148
2024,8,182906833,1.000,9,17534149
2024,8,181757069,1.000,9,17354351
2024,8,181757075,4.000,9,17354352
2024,8,182906845,4.000,9,17534150
2024,8,181757084,2.000,9,17354353
2024,8,181757099,2.000,9,17354354
2024,8,182906913,1.000,9,17534153
2024,12,181757125,1.000,9,17354355
2024,8,182906962,30.000,9,17534158
2024,12,181757140,1.000,11,17354356
2024,8,182907042,22.000,9,17534164
2024,8,182907044,1.000,9,17534165
2024,8,182907079,2.000,9,17534166
2024,8,182907092,1.000,11,17534167
2024,12,182907095,1.000,1,17534168
2024,8,182907132,6.000,9,17534170
2024,8,182907193,1.000,11,17534175
2024,12,182907193,1.000,11,17534176
2024,8,182907206,1.000,9,17534178
2024,8,182907211,41.000,9,17534179
2024,8,182907213,70.000,9,17534180
2024,12,182907225,1.000,11,17534181
2024,8,184028346,2.000,9,17704288
2024,8,184028370,173.000,9,17704289
2024,12,184028383,1.000,11,17704290
2024,8,184028414,1.000,9,17704293
2024,12,184028414,1.000,11,17704294
2024,8,182907417,24.000,9,17534192
2024,2,182907458,1.000,11,17534193
2024,11,182907458,10.000,1,17534194
2024,12,182907461,3.000,1,17534195
2024,12,182907469,1.000,11,17534196
2024,8,182907500,23.000,9,17534198
2024,8,184028493,6.000,9,17704295
2024,8,184028497,1.000,9,17704296
2024,12,184028501,6.000,1,17704297
2024,12,184028509,1.000,11,17704298
2024,12,182907580,1.000,11,17534199
2024,8,182907588,1.000,11,17534200
2024,12,182907588,1.000,11,17534201
2024,8,182907590,16.000,9,17534202
2024,8,182907598,3.000,9,17534203
2024,8,182907599,4.000,9,17534204
2024,8,182907604,100.000,9,17534205
2024,8,184028526,1.000,11,17704299
2024,12,184028526,1.000,11,17704300
2024,8,182907612,1.000,11,17534208
2024,8,182907615,15.000,9,17534209
2024,8,182907622,1.000,11,17534210
2024,8,182907632,4.000,9,17534211
2024,8,182907638,20.000,9,17534212
2024,8,182907694,1.000,11,17534213
2024,8,182907697,2.000,1,17534214
2024,12,182907699,5.000,1,17534215
2024,8,182907700,7.000,9,17534216
2024,12,182907700,1.000,11,17534217
2024,8,182907704,1.000,9,17534218
2024,12,182907710,1.000,11,17534219
2024,8,182907713,207.000,9,17534220
2024,12,182907713,15.000,1,17534221
2024,8,182907720,1.000,9,17534222
2024,8,182907732,7.000,9,17534223
2024,8,182907770,8.000,9,17534225
2024,12,182907770,1.000,1,17534226
2024,8,182907773,14.000,9,17534227
2024,12,182907793,1.000,9,17534228
2024,12,181757419,1.000,9,17354358
2024,8,181757434,1.000,9,17354359
2024,1,182907826,25.000,1,17534229
2024,2,182907826,10.000,1,17534230
2024,8,182907835,38.000,9,17534232
2024,12,184028538,3.000,1,17704301
2024,5,181757438,1.000,9,17354360
2024,8,181757438,1.000,9,17354361
2024,11,181757438,10.000,1,17354362
2024,8,182907857,2.000,9,17534233
2024,8,182908032,36.000,9,17534246
2024,12,182908119,1.000,11,17534251
2024,8,182908214,1.000,11,17534253
2024,12,182908214,1.000,11,17534254
2024,8,182908276,2.000,9,17534255
2024,12,182908276,1.000,9,17534256
2024,12,182908278,1.000,11,17534257
2024,8,182908308,1.000,9,17534260
2024,8,182908342,6.000,9,17534268
2024,12,184028661,1.000,1,17704305
2024,8,184028691,2.000,9,17704308
2024,8,184028703,9.000,9,17704309
2024,8,182908373,12.000,9,17534269
2024,8,182908374,17.000,9,17534270
2024,8,184028755,1.000,11,17704312
2024,16,184028759,1.000,9,17704313
2024,8,182908432,1.000,9,17534276
2024,2,182908454,1.000,11,17534285
2024,8,182908454,176.000,9,17534286
2024,12,182908454,1.000,11,17534287
2024,8,186755971,30.000,9,18118614
2024,12,184025451,1.000,11,17704121
2024,8,184025463,5.000,9,17704122
2024,12,184025463,3.000,9,17704123
2024,8,182908536,1.000,9,17534312
2024,8,182908538,1.000,9,17534313
2024,8,182908553,2.000,9,17534316
2024,12,182908553,1.000,9,17534317
2024,8,182908567,1.000,9,17534319
2024,2,182908570,1.000,9,17534320
2024,8,182908588,20.000,9,17534324
2024,12,182908588,1.000,9,17534325
2024,16,182908633,225.000,9,17534327
2024,8,182908655,17.000,9,17534328
2024,8,184025505,1.000,9,17704128
2024,8,182908721,6.000,9,17534332
2024,8,182908721,1.000,11,17534333
2024,12,182908734,1.000,11,17534334
2024,8,182908765,10.000,9,17534342
2024,12,182908765,1.000,11,17534343
2024,8,182908779,1.000,9,17534344
2024,8,184025534,4.000,9,17704129
2024,12,184025534,0.400,1,17704130
2024,8,182908860,1.000,9,17534348
2024,8,182908897,2.000,9,17534357
2024,8,182909045,1.000,9,17534366
2024,8,182909106,6.000,9,17534367
2024,12,182909137,1.000,11,17534369
2024,8,182909138,1.000,11,17534370
2024,12,182909138,1.000,11,17534371
2024,8,182909154,2.000,9,17534374
2024,8,182909163,8.000,9,17534375
2024,8,182909170,6.000,9,17534376
2024,12,182909176,1.000,9,17534377
2024,12,182909177,3.000,9,17534378
2024,12,182909182,1.000,9,17534379
2024,8,184025728,2.000,9,17704136
2024,8,184025749,2.000,9,17704137
2024,8,184025755,25.000,9,17704138
2024,8,184025755,1.000,11,17704139
2024,8,184025762,20.000,9,17704140
2024,8,184025778,1.000,9,17704141
2024,8,184025807,7.000,9,17704144
2024,8,184025825,48.000,9,17704146
2024,8,184025827,2.000,9,17704148
2024,8,184025839,1.000,9,17704151
2024,12,184025840,0.400,1,17704152
2024,8,184025842,98.000,9,17704153
2024,8,184025854,1.000,9,17704156
2024,8,184025863,2.000,9,17704157
2024,8,184025913,1.000,9,17704161
2024,4,184025943,5.000,1,17704163
2024,8,184025943,35.000,9,17704164
2024,8,184025943,1.000,11,17704165
2024,4,182909235,1.000,1,17534380
2024,12,182909235,1.000,1,17534381
2024,8,182909236,1.000,9,17534382
2024,8,182909237,1.000,9,17534383
2024,12,182909240,1.000,9,17534384
2024,8,184025959,15.000,9,17704166
2024,12,184025959,1.000,11,17704167
2024,8,184025960,1.000,11,17704168
2024,8,182909246,4.000,9,17534385
2024,12,182909246,1.000,9,17534386
2024,12,182909247,2.000,1,17534387
2024,17,184025969,1.000,9,17704169
2024,8,182909259,2.000,9,17534388
2024,8,182909311,1.000,9,17534399
2024,12,182909317,1.000,9,17534402
2024,8,184026043,1.000,1,17704171
2024,8,184026063,1.000,11,17704172
2024,2,184026073,1.000,11,17704174
2024,8,184026079,3.000,9,17704175
2024,12,184026079,1.000,9,17704176
2024,8,184028781,1.000,11,17704314
2024,8,184028807,2.000,9,17704315
2024,8,184028809,22.000,9,17704316
2024,12,184028819,1.000,9,17704317
2024,8,184028857,1.000,9,17704319
2024,8,182909373,4.000,9,17534408
2024,12,182909379,1.000,9,17534409
2024,5,182909390,9.000,9,17534411
2024,5,182909390,267.336,1,17534412
2024,11,182909390,42.524,1,17534413
2024,8,182909417,1.000,9,17534415
2024,12,182909485,56.699,1,17534416
2024,8,182909501,4.000,9,17534417
2024,8,184029017,1.000,9,17704325
2024,8,184029019,5.000,9,17704326
2024,12,184029019,1.000,1,17704327
2024,12,182909505,34.000,1,17534418
2024,12,184029034,1.000,11,17704329
2024,2,182909537,1.000,9,17534419
2024,8,182909537,12.000,9,17534420
2024,7,182909541,37.000,9,17534421
2024,12,182909541,1.000,9,17534422
2024,12,182909543,12.000,1,17534423
2024,8,182909558,7.000,9,17534424
2024,8,182909560,45.000,9,17534425
2024,8,182909561,3.000,9,17534426
2024,12,182909561,1.000,9,17534427
2024,16,182909562,1.000,9,17534428
2024,8,182909564,16.000,9,17534429
2024,12,182909564,1.000,1,17534430
2024,8,182909569,38.000,9,17534431
2024,12,182909569,2.000,9,17534432
2024,8,182909570,4.000,9,17534433
2024,8,182909586,1.000,9,17534434
2024,8,182909587,7.000,9,17534435
2024,8,182909600,1.000,9,17534436
2024,16,182909601,17.000,9,17534437
2024,8,182909604,4.000,9,17534438
2024,15,182909604,1.000,9,17534439
2024,12,182909665,1.000,9,17534445
2024,8,182909668,9.000,9,17534447
2024,8,184029198,5.000,9,17704336
2024,12,184029283,1.000,1,17704341
2024,8,184029294,1.000,9,17704342
2024,8,184029380,2.000,9,17704346
2024,12,182909710,1.000,9,17534448
2024,8,184029386,1.000,9,17704347
2024,8,184029422,3.000,9,17704349
2024,12,184029550,8.000,9,17704360
2024,8,184029579,3.000,9,17704363
2024,8,184029584,1.000,9,17704364
2024,12,184029657,1.000,9,17704378
2024,8,192149011,1.000,11,18916384
2024,12,192149011,1.000,11,18916385
2024,8,184029746,4.000,9,17704386
2024,8,184029761,2.000,9,17704387
2024,12,184029797,1.000,9,17704388
2024,8,184029804,21.000,9,17704389
2024,12,184029806,7.000,9,17704390
2024,8,184026443,9.000,9,17704178
2024,12,198501057,1.000,1,19816562
2024,2,184332916,1.500,1,17751690
2024,12,184332930,8.300,1,17751691
2024,7,184332997,5.000,9,17751692
2024,8,184332997,1.000,11,17751693
2024,8,184333026,0.500,1,17751695
2024,5,184333031,3.600,1,17751696
2024,12,184333031,0.700,1,17751697
2024,12,198501061,21.600,1,19816563
2024,5,187769976,2.100,3,18267815
2024,8,185717340,3.000,9,17963666
2024,12,185717352,0.500,1,17963667
2024,12,185717359,1.400,1,17963668
2024,12,185717359,1.000,9,17963669
2024,12,185717374,7.300,1,17963670
2024,12,185717393,1.600,1,17963671
2024,8,185717400,1.000,9,17963672
2024,7,185717440,1.000,9,17963674
2024,12,185717448,0.500,1,17963675
2024,2,185717448,1.100,1,17963676
2024,8,185717448,8.000,9,17963677
2024,2,185717453,24.700,1,17963678
2024,12,185717476,0.500,1,17963679
2024,16,185717543,8.000,9,17963681
2024,12,185717552,2.200,1,17963682
2024,12,185717553,1.500,1,17963683
2024,12,191070976,17.500,1,18763595
2024,8,191070976,63.000,1,18763596
2024,16,187770030,1.000,9,18267816
2024,7,187770060,2.000,9,18267817
2024,12,187770060,1.570,1,18267818
2024,2,187770068,0.300,1,18267819
2024,12,187770079,0.400,1,18267820
2024,2,187770118,0.500,1,18267821
2024,12,187770118,1.900,1,18267822
2024,8,187770118,29.000,9,18267823
2024,7,187770140,1.000,9,18267824
2024,12,187770150,0.600,1,18267825
2024,12,187770161,1.200,1,18267826
2024,12,187770189,1.000,1,18267828
2024,7,187770197,1.000,9,18267829
2024,12,187770207,0.500,1,18267830
2024,12,187770217,8.900,1,18267831
2024,16,187770217,4.000,9,18267832
2024,7,187770217,1.000,9,18267833
2024,12,191070978,0.700,1,18763597
2024,7,187770249,14.000,9,18267835
2024,12,187770249,3.700,1,18267836
2024,1,187770253,1.500,1,18267837
2024,7,189556266,209.000,9,18545881
2024,12,189556266,0.900,1,18545882
2024,8,189556271,4.000,9,18545884
2024,16,189556275,14.000,9,18545885
2024,16,189556275,15.700,1,18545886
2024,8,189556285,1.000,11,18545889
2024,12,189556322,0.050,1,18545893
2024,2,189556328,0.700,1,18545894
2024,11,189556334,6.500,1,18545896
2024,8,189556409,3.000,9,18545912
2024,8,189556409,2.400,1,18545913
2024,7,189556450,116.000,9,18545922
2024,17,189556450,1.000,9,18545923
2024,12,189556450,98.200,1,18545924
2024,12,189556491,4.900,1,18545929
2024,8,189556491,27.000,9,18545930
2024,2,189556510,1.500,1,18545935
2024,13,189556524,1.400,1,18545936
2024,8,189556676,4.500,9,18545967
2024,12,189556676,0.200,5,18545968
2024,16,189556703,3.000,9,18545970
2024,8,189556712,1.600,1,18545975
2024,8,189556796,1.000,9,18545991
2024,8,189556827,19.000,9,18545997
2024,7,189556853,1.000,9,18546002
2024,2,194415011,7.100,1,19242067
2024,8,191071027,4.000,9,18763601
2024,14,191071027,2.000,9,18763602
2024,17,191071027,1.000,9,18763603
2024,12,191071041,12.800,1,18763604
2024,12,191071044,0.900,1,18763605
2024,8,191071066,2.000,9,18763606
2024,2,191071071,1.200,1,18763607
2024,12,191071095,0.600,1,18763608
2024,8,191071103,1.000,9,18763609
2024,7,191071117,0.600,1,18763610
2024,7,191071120,17.000,9,18763611
2024,12,191071120,10.000,9,18763612
2024,12,191071123,3.400,1,18763613
2024,2,191071127,2.600,1,18763614
2024,8,191071127,20.000,9,18763615
2024,8,191071149,4.000,9,18763616
2024,7,191071155,1.000,9,18763618
2024,12,191071178,3.100,1,18763619
2024,12,191071201,0.900,1,18763621
2024,11,191071204,1.000,1,18763622
2024,12,191071217,0.600,1,18763623
2024,12,197171665,0.600,1,19617814
2024,16,191071225,96.000,9,18763625
2024,12,191071225,20.500,1,18763626
2024,8,191071225,6.000,1,18763627
2024,17,198501080,1.000,9,19816567
2024,12,198501080,1.200,1,19816568
2024,12,192512516,22.000,9,18971801
2024,8,192512531,0.030,1,18971802
2024,12,192512563,0.400,1,18971804
2024,12,192512597,0.600,1,18971806
2024,12,192512620,0.010,9,18971808
2024,5,192512633,1.000,1,18971812
2024,8,192512669,1.000,9,18971817
2024,8,192512681,1.000,1,18971818
2024,7,192512718,10.000,9,18971820
2024,12,192512738,0.900,1,18971821
2024,12,192512738,1.000,9,18971822
2024,12,192512749,0.001,1,18971823
2024,5,192512771,2.000,7,18971826
2024,12,192512775,7.100,1,18971827
2024,8,192512781,54.000,9,18971829
2024,2,192512788,0.900,1,18971830
2024,12,192512790,1.000,9,18971831
2024,5,192512790,2.000,1,18971832
2024,12,192512803,0.000,1,18971833
2024,12,192512807,3.700,1,18971834
2024,5,192512812,6.000,3,18971835
2024,12,192512869,11.620,1,18971838
2024,12,192512904,0.460,1,18971840
2024,16,193611186,1.000,9,19133805
2024,5,194415020,1.000,1,19242068
2024,12,198501088,8.400,1,19816569
2024,8,193611219,13.000,9,19133821
2024,8,193611229,6.000,9,19133828
2024,12,193611229,1.800,1,19133829
2024,12,193611280,0.400,1,19133832
2024,12,193611290,1.900,1,19133833
2024,12,193611292,1.000,1,19133834
2024,2,193611297,0.710,1,19133835
2024,16,193611306,1.000,9,19133837
2024,12,193611307,0.150,1,19133838
2024,12,193611323,10.160,1,19133839
2024,8,193611323,40.000,9,19133840
2024,12,193611358,1.900,1,19133841
2024,12,193611368,1.500,1,19133842
2024,8,193611388,4.000,9,19133843
2024,2,193611401,2.760,1,19133844
2024,12,194415029,0.090,1,19242069
2024,12,194415037,3.200,1,19242070
2024,5,194415037,1.000,11,19242071
2024,12,195165546,0.200,1,19344967
2024,12,194415064,3.500,1,19242073
2024,12,194415071,1.800,1,19242074
2024,12,194415081,0.860,1,19242075
2024,12,194415084,0.600,1,19242076
2024,8,195165549,1.000,9,19344968
2024,12,194415099,0.740,1,19242078
2024,7,194415115,1.000,9,19242079
2024,2,194415138,0.200,1,19242080
2024,12,194415157,3.600,1,19242081
2024,8,194415157,1.000,9,19242082
2024,12,194415172,0.500,1,19242084
2024,12,194415180,29.600,1,19242086
2024,2,197171692,13.500,1,19617816
2024,16,197171693,634.000,9,19617817
2024,16,197171693,222.740,1,19617818
2024,12,194415243,0.300,1,19242102
2024,13,195165555,1.300,1,19344972
2024,5,195165555,60.200,1,19344973
2024,8,194415256,26.000,1,19242105
2024,16,198501101,1.000,11,19816571
2024,12,195165633,0.600,1,19344976
2024,12,195165633,27.000,9,19344977
2024,8,195165658,1.000,1,19344979
2024,12,195165658,1.000,1,19344980
2024,8,198501104,3.000,9,19816572
2024,16,195165720,3.000,9,19344985
2024,5,197171706,1.000,7,19617820
2024,8,197171710,1.000,9,19617821
2024,8,195165812,0.400,1,19344991
2024,12,195165862,2.580,1,19344992
2024,12,195165889,0.700,1,19344993
2024,12,195165892,1.830,1,19344994
2024,12,195165922,1.780,1,19344995
2024,12,195165930,1.700,1,19344996
2024,5,187602331,1.000,11,18250706
2024,5,184333145,1.000,11,17751699
2024,5,184333149,2.000,9,17751700
2024,5,184333149,0.002,1,17751701
2024,5,184333152,1.000,11,17751702
2024,5,184333153,1.000,11,17751703
2024,5,186586227,1.000,11,18093957
2024,2,184333161,0.003,1,17751704
2024,2,190099927,0.012,1,18621028
2024,12,186586248,0.008,1,18093959
2024,2,186586260,0.006,1,18093960
2024,5,186586265,1.000,11,18093961
2024,5,186586268,1.000,11,18093962
2024,5,186586269,1.000,11,18093963
2024,5,186586269,1.000,9,18093964
2024,5,186586281,1.000,11,18093965
2024,5,186586283,0.005,9,18093966
2024,8,190872423,1.000,9,18733265
2024,1,190872423,0.001,1,18733266
2024,5,186586289,1.000,11,18093969
2024,17,186586290,1.000,9,18093970
2024,6,190099929,1.000,9,18621029
2024,5,190099954,1.000,11,18621030
2024,5,190872447,1.000,11,18733267
2024,5,195569012,1.000,11,19400265
2024,8,181631941,9.000,9,17335386
2024,8,184340032,27.900,9,17752689
2024,8,185681645,2.000,9,17959881
2024,8,186855153,1.000,9,18134346
2024,8,186855161,4.000,9,18134347
2024,8,186855177,1.000,9,18134348
2024,8,189485793,117.000,9,18534905
2024,8,189485803,4.000,9,18534906
2024,8,189485808,8.000,9,18534907
2024,8,189485816,1.000,1,18534908
2024,8,189649487,4.380,1,18560521
2024,8,189649489,1.420,1,18560522
2024,8,189649490,1.000,1,18560523
2024,8,189649495,16.000,9,18560524
2024,8,189649496,0.300,1,18560525
2024,16,189649498,1.000,9,18560526
2024,8,189649499,4.570,3,18560527
2024,2,189649499,1.000,3,18560528
2024,8,190934196,6.000,9,18741875
2024,8,190934205,2.000,9,18741876
2024,8,190934209,1.000,9,18741877
2024,8,190934210,1.000,9,18741878
2024,8,190934211,1.000,9,18741879
2024,8,190934213,1023.000,9,18741880
2024,8,190934215,94.000,9,18741881
2024,8,190934233,30.800,9,18741882
2024,8,190934234,1433.000,9,18741883
2024,8,192301595,1.000,9,18939450
2024,2,193654377,0.600,1,19141686
2024,8,192301608,2.000,9,18939451
2024,8,193654410,72.000,9,19141688
2024,8,193654413,1.000,9,19141689
2024,8,193654420,1.000,9,19141691
2024,8,193654422,52.100,9,19141693
2024,8,195044855,45.000,9,19325899
2024,8,195044857,1.000,9,19325900
2024,8,195044860,1.000,9,19325901
2024,11,183507399,16.000,9,17626624
2024,11,183507421,6.000,9,17626625
2024,11,186629551,423.000,9,18100546
2024,11,184830342,4.000,9,17829093
2024,11,184830343,6.000,9,17829094
2024,1,184830343,0.050,1,17829095
2024,1,184830354,1.000,1,17829096
2024,11,184830377,1.000,9,17829097
2024,11,184830414,1.000,9,17829098
2024,11,186629612,5.500,9,18100548
2024,11,186629645,0.050,1,18100549
2024,11,186629663,4.000,9,18100550
2024,4,186629663,0.400,1,18100551
2024,1,186629663,0.020,1,18100552
2024,11,187452843,1.000,9,18226570
2024,11,187452863,1.100,1,18226571
2024,11,187452865,14.000,9,18226572
2024,11,187452888,3.500,9,18226573
2024,11,187452935,2.000,9,18226574
2024,11,187452959,1.000,9,18226575
2024,11,189485845,0.500,1,18534909
2024,11,189485849,15.000,9,18534910
2024,11,189485887,1.000,9,18534914
2024,11,189485924,0.900,1,18534915
2024,11,189485943,4.000,9,18534916
2024,11,189485971,1.000,9,18534917
2024,12,190351458,1.700,1,18658955
2024,4,190351462,0.500,1,18658956
2024,14,190351476,1.000,1,18658958
2024,12,190351476,3.000,1,18658959
2024,12,191603084,0.400,1,18834875
2024,14,191603086,3.000,9,18834876
2024,14,190351529,2.000,9,18658962
2024,14,190351540,59.000,9,18658963
2024,14,190351548,12.000,9,18658964
2024,14,190351570,5.000,9,18658965
2024,12,191603093,71.200,1,18834877
2024,12,190351596,1.080,9,18658967
2024,12,190351601,1.000,9,18658968
2024,12,191603115,1.000,1,18834878
2024,8,184026450,1.000,9,17704179
2024,2,184026461,2.000,1,17704180
2024,8,184026493,2.000,9,17704181
2024,12,184026496,1.000,9,17704182
2024,8,184026498,1.000,9,17704183
2024,8,184026499,1.000,9,17704184
2024,8,184026502,1.000,9,17704185
2024,8,182909733,13.000,9,17534449
2024,8,184026526,1.000,9,17704187
2024,8,184026527,1.000,9,17704188
2024,8,184026646,2.000,9,17704199
2024,8,184026652,8.000,9,17704200
2024,8,184026653,9.000,9,17704201
2024,12,184026653,1.000,11,17704202
2024,8,184026664,1.000,9,17704204
2024,8,189716199,14.000,9,18571900
2024,12,189716199,9.000,1,18571901
2024,8,184026666,2.000,9,17704205
2024,8,184026674,1.000,9,17704206
2024,12,186209422,1.000,11,18041270
2024,12,184026695,28.350,1,17704208
2024,8,184026702,4.000,9,17704209
2024,8,184026713,1.000,9,17704210
2024,12,184026713,1.000,11,17704211
2024,12,184026730,7.000,1,17704213
2024,12,184026733,7.000,1,17704214
2024,4,182909750,1.000,11,17534451
2024,8,182909754,1.000,9,17534452
2024,8,182909756,46.000,9,17534453
2024,12,182909756,1.000,11,17534454
2024,8,184026779,1.000,9,17704215
2024,8,184026789,24.000,9,17704216
2024,12,184026789,1.000,11,17704217
2024,8,182909772,1.000,9,17534455
2024,8,184026820,4.000,9,17704218
2024,12,184026820,2.000,9,17704219
2024,8,184026824,1.000,9,17704220
2024,12,184026825,0.100,1,17704221
2024,8,184026826,26.000,9,17704222
2024,12,184026826,1.000,9,17704223
2024,8,182909789,1.000,9,17534456
2024,8,184026833,1.000,9,17704224
2024,8,182909791,3.000,9,17534457
2024,8,182909793,42.000,9,17534458
2024,8,184026854,1.500,9,17704225
2024,8,184026864,1.000,9,17704226
2024,8,184026874,64.000,9,17704227
2024,2,182909800,1.000,9,17534459
2024,12,182909807,1.000,9,17534460
2024,8,182909810,1.000,9,17534461
2024,8,182909817,80.000,9,17534462
2024,12,182909817,1.000,9,17534463
2024,4,184026965,0.380,1,17704230
2024,12,182909824,1.000,9,17534465
2024,12,182909862,3.800,1,17534466
2024,8,184027057,3.000,9,17704232
2024,8,184027059,2.000,9,17704233
2024,12,184027059,28.350,1,17704234
2024,8,184027092,1.500,9,17704235
2024,8,184027112,1.000,11,17704236
2024,8,184027145,1.000,9,17704238
2024,8,184027153,7.000,9,17704239
2024,12,184022565,1.000,9,17703952
2024,7,184022568,12.000,9,17703953
2024,12,184022568,0.400,1,17703954
2024,8,184022572,7.000,9,17703955
2024,17,184022572,1.000,9,17703956
2024,8,184022574,2.000,9,17703957
2024,12,184022575,1.000,11,17703958
2024,8,184022580,1.000,9,17703959
2024,8,184022581,14312.000,9,17703960
2024,8,184022581,107.000,1,17703961
2024,8,184022582,3.000,9,17703962
2024,8,184022586,1.000,9,17703963
2024,8,184022595,1.000,9,17703964
2024,8,184022597,2.000,9,17703965
2024,8,184022606,4.000,9,17703966
2024,12,184022618,1.000,1,17703967
2024,8,184022653,1.000,9,17703969
2024,12,184022660,1.000,11,17703971
2024,8,184022716,12.000,9,17703973
2024,8,184022736,85.000,9,17703974
2024,8,184022741,2.000,9,17703975
2024,12,184022754,1.000,11,17703976
2024,8,184022760,42.000,9,17703977
2024,8,184022778,11.000,9,17703978
2024,8,184022876,1.000,9,17703989
2024,8,184022878,169.000,9,17703990
2024,4,184022882,1.000,11,17703991
2024,8,184022882,1.000,9,17703992
2024,8,184022887,2.000,9,17703993
2024,8,184022890,26.000,9,17703994
2024,8,184022896,11.000,9,17703995
2024,12,184022896,1.000,9,17703996
2024,12,184022961,86.500,1,17703997
2024,8,184022962,1.000,1,17703998
2024,8,184022963,2.000,9,17703999
2024,5,184023019,433.748,1,17704000
2024,8,184023019,2.000,9,17704001
2024,7,184023045,11.000,9,17704003
2024,8,184029835,1.000,9,17704391
