yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
20582024,2058,2024,CO0530100,CO0530100,,N,N,,I,MONTE VISTA,MONTE VISTA,Monte Vista,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,4011,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,1,12,3,1,4,3.5,4.0,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,RIO GRANDE,Not Specified,Y,Y,Y
20592024,2059,2024,CO0530200,CO0530200,,N,N,,I,DEL NORTE,DEL NORTE,Del Norte,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,1399,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,1,1,3.6,4.3,1992-01-01,2012-01-01,2012-09-01,2014-02-01,2016-01-01,2013-04-01,N,RIO GRANDE,Not Specified,Y,Y,Y
20602024,2060,2024,CO0530300,CO0530300,,N,N,,I,SOUTH FORK,SOUTH FORK,South Fork,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,505,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,1,1,5.9,7.9,1992-01-01,2011-03-01,2011-03-01,2015-01-01,2019-10-01,2014-03-01,N,RIO GRANDE,Not Specified,Y,Y,Y
20612024,2061,2024,CO0540000,CO0540000,,N,N,,I,ROUTT,ROUTT,Routt,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,8976,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,25,10,35,3,11,14,3.1,5.5,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,ROUTT,Not Specified,Y,Y,Y
20622024,2062,2024,CO0540100,CO0540100,,N,N,,I,STEAMBOAT SPRINGS,STEAMBOAT SPRINGS,Steamboat Springs,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,13606,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,20,2,22,5,13,18,1.8,2.9,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,ROUTT,Not Specified,Y,Y,Y
20632024,2063,2024,CO0540200,CO0540200,,N,N,,I,HAYDEN,HAYDEN,Hayden,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,1915,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,2,2,2.1,3.1,1992-01-01,2012-01-01,2012-07-01,2014-02-01,2016-08-01,2013-04-01,N,ROUTT,Not Specified,Y,Y,Y
20672024,2067,2024,CO0550000,CO0550000,,N,N,,I,SAGUACHE,SAGUACHE,Saguache,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,4967,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,13,1,14,2,5,7,3.0,4.2,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,SAGUACHE,Not Specified,Y,Y,Y
20682024,2068,2024,CO0550100,CO0550100,,N,N,,I,CENTER,CENTER,Center,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,1922,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,0,1,1,3.1,3.6,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,"RIO GRANDE, SAGUACHE",Not Specified,Y,Y,Y
20702024,2070,2024,CO0560000,CO0560000,,N,N,,I,SAN JUAN,SAN JUAN,San Juan,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,842,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,3,0,3,1,0,1,4.8,4.8,1992-01-01,1997-01-01,2003-03-01,2014-04-01,2016-01-01,2014-04-01,N,SAN JUAN,Not Specified,Y,Y,Y
20722024,2072,2024,CO0570000,CO0570000,,N,N,,I,SAN MIGUEL,SAN MIGUEL,San Miguel,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,4157,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,15,14,29,1,10,11,3.8,9.6,1992-01-01,2012-01-01,2012-11-01,2016-01-01,2016-03-01,2013-04-01,N,SAN MIGUEL,Not Specified,Y,Y,Y
20732024,2073,2024,CO0570100,CO0570100,,N,N,,I,TELLURIDE,TELLURIDE,Telluride,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,2493,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,11,1,12,1,4,5,4.8,6.8,1992-01-01,2003-01-01,2003-07-01,2014-02-01,2016-01-01,2013-04-01,N,SAN MIGUEL,Not Specified,Y,Y,Y
20772024,2077,2024,CO0590000,CO0590000,,N,N,,I,SUMMIT,SUMMIT,Summit,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,15964,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,45,24,69,10,38,48,3.4,7.3,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,SUMMIT,Not Specified,Y,Y,Y
20782024,2078,2024,CO0590100,CO0590100,,N,N,,I,BRECKENRIDGE,BRECKENRIDGE,Breckenridge,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,4902,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,18,1,19,5,4,9,4.7,5.7,1992-01-01,1997-01-01,2011-01-01,2014-02-01,2016-01-01,2013-04-01,N,SUMMIT,Not Specified,Y,Y,Y
20792024,2079,2024,CO0590200,CO0590200,,N,N,,I,DILLON,DILLON,Dillon,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,1000,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,0,8,4,1,5,12.0,13.0,1992-01-01,2009-01-01,2010-03-01,2014-03-01,2016-01-01,2013-04-01,N,SUMMIT,Not Specified,Y,Y,Y
20802024,2080,2024,CO0590300,CO0590300,,N,N,,I,SILVERTHORNE,SILVERTHORNE,Silverthorne,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,5113,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,19,1,20,3,2,5,4.3,4.9,1992-01-01,2004-01-01,2004-09-01,2014-02-01,2016-01-01,2013-04-01,N,SUMMIT,Not Specified,Y,Y,Y
20812024,2081,2024,CO0590400,CO0590400,,N,N,,I,FRISCO,FRISCO,Frisco,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,2711,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,1,15,0,2,2,5.2,6.3,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,SUMMIT,Not Specified,Y,Y,Y
20822024,2082,2024,CO0590500,CO0590500,,N,N,,I,BLUE RIVER,BLUE RIVER,Blue River,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,844,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,2,0,2,4.7,4.7,1992-01-01,2012-01-01,2012-10-01,2014-04-01,2018-01-01,2014-04-01,N,SUMMIT,Not Specified,Y,Y,Y
20832024,2083,2024,CO0600000,CO0600000,,N,N,,I,TELLER,TELLER,Teller,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,15788,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,46,22,68,9,24,33,3.5,6.4,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,TELLER,"Colorado Springs, CO",Y,Y,Y
20842024,2084,2024,CO0600100,CO0600100,,N,N,,I,WOODLAND PARK,WOODLAND PARK,Woodland Park,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,7857,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,2,14,3,6,9,1.9,2.9,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,TELLER,"Colorado Springs, CO",Y,Y,Y
20852024,2085,2024,CO0600200,CO0600200,,N,N,,I,CRIPPLE CREEK,CRIPPLE CREEK,Cripple Creek,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,1105,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,1,9,2,6,8,9.0,15.4,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,TELLER,"Colorado Springs, CO",Y,Y,Y
20872024,2087,2024,CO0610000,CO0610000,,N,N,,I,WASHINGTON,WASHINGTON,Washington,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,4908,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,8,11,19,3,4,7,2.2,5.3,1992-01-01,1997-01-01,2004-04-01,2014-02-01,2016-01-01,2013-04-01,N,WASHINGTON,Not Specified,Y,Y,Y
20902024,2090,2024,CO0620000,CO0620000,,N,N,,I,WELD,WELD,Weld,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,50473,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,274,30,304,45,91,136,6.3,8.7,1992-01-01,2005-01-01,2005-05-01,2014-02-01,2016-01-01,2013-04-01,N,WELD,"Greeley, CO",Y,Y,Y
20912024,2091,2024,CO0620100,CO0620100,,N,N,,I,FORT LUPTON,FORT LUPTON,Fort Lupton,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,9984,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,4,18,7,7,14,2.1,3.2,1992-01-01,1997-01-01,2005-03-01,2014-03-01,2016-01-01,2013-04-01,N,WELD,"Greeley, CO",Y,Y,Y
20922024,2092,2024,CO0620200,CO0620200,,N,N,,I,GREELEY,GREELEY,Greeley,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,113757,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,132,28,160,18,50,68,1.3,2.0,1992-01-01,2005-01-01,2005-10-01,2014-02-01,2016-01-01,2013-04-01,N,WELD,"Greeley, CO",Y,Y,Y
20932024,2093,2024,CO0620300,CO0620300,,N,N,,I,EATON,EATON,Eaton,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,5828,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,0,10,1,2,3,1.9,2.2,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,WELD,"Greeley, CO",Y,Y,Y
20942024,2094,2024,CO0620400,CO0620400,,N,N,,I,EVANS,EVANS,Evans,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,22341,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,31,6,37,2,8,10,1.5,2.1,1992-01-01,2012-01-01,2012-08-01,2014-02-01,2016-01-01,2013-04-01,N,WELD,"Greeley, CO",Y,Y,Y
20952024,2095,2024,CO0620500,CO0620500,,N,N,,I,LA SALLE,LA SALLE,La Salle,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,2282,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,1,6,1,0,1,2.6,3.1,1992-01-01,2012-01-01,2013-01-01,2014-08-01,2016-01-01,2013-04-01,N,WELD,"Greeley, CO",Y,Y,Y
20962024,2096,2024,CO0620600,CO0620600,,N,N,,I,WINDSOR,WINDSOR,Windsor,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,43050,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,37,6,43,12,9,21,1.1,1.5,1992-01-01,1997-01-01,2012-07-01,2014-03-01,2016-01-01,2013-04-01,N,"LARIMER, WELD","Fort Collins-Loveland, CO",Y,Y,Y
20972024,2097,2024,CO0620700,CO0620700,,N,N,,I,ERIE,ERIE,Erie,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,37055,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,28,2,30,17,8,25,1.2,1.5,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,"BOULDER, WELD","Boulder, CO",Y,Y,Y
20982024,2098,2024,CO0620800,CO0620800,,N,N,,I,DACONO,DACONO,Dacono,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,6679,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,0,11,4,3,7,2.2,2.7,1992-01-01,1997-05-01,2003-03-01,2014-08-01,2016-01-01,2013-04-01,N,WELD,"Greeley, CO",Y,Y,Y
20992024,2099,2024,CO0620900,CO0620900,,N,N,,I,KERSEY,KERSEY,Kersey,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,1485,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,1,5,1,0,1,3.4,4.0,1992-01-01,2005-01-01,2005-10-01,2014-02-01,2016-02-01,2013-04-01,N,WELD,"Greeley, CO",Y,Y,Y
21002024,2100,2024,CO0621000,CO0621000,,N,N,,I,JOHNSTOWN,JOHNSTOWN,Johnstown,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,20284,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,20,1,21,2,4,6,1.1,1.3,1992-01-01,2005-01-01,2005-10-01,2014-02-01,2016-01-01,2013-04-01,N,"LARIMER, WELD","Fort Collins-Loveland, CO",Y,Y,Y
21012024,2101,2024,CO0621100,CO0621100,,N,N,,I,MILLIKEN,MILLIKEN,Milliken,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,9303,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,2,3,5,1.1,1.4,1992-01-01,2005-01-01,2005-10-01,2014-02-01,2016-01-01,2014-02-01,N,WELD,"Greeley, CO",Y,Y,Y
21022024,2102,2024,CO0621200,CO0621200,,N,N,,I,AULT,AULT,Ault,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,2978,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,1,8,1,2,3,2.7,3.7,1992-01-01,2005-01-01,2006-01-01,2014-02-01,2016-01-01,2013-04-01,N,WELD,"Greeley, CO",Y,Y,Y
21032024,2103,2024,CO0621300,CO0621300,,N,N,,I,PLATTEVILLE,PLATTEVILLE,Platteville,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,3894,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,2,1,3,2.8,3.1,1992-01-01,2013-07-01,2013-12-01,2014-03-01,2016-01-01,2014-03-01,N,WELD,"Greeley, CO",Y,Y,Y
21062024,2106,2024,CO0621600,CO0621600,,N,N,,I,UNIV OF NORTHERN COLORAD,UNIV NORTHERN COLORADO,University of Northern Colorado,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,University or College,0,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,13,3,16,3,4,7,0,0,1992-01-01,1997-01-01,2013-02-01,2014-04-01,2016-02-01,2014-02-01,N,WELD,"Greeley, CO",Y,Y,Y
21072024,2107,2024,CO0621700,CO0621700,,N,N,,I,FREDERICK,FREDERICK,Frederick,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,18791,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,29,0,29,4,6,10,1.8,2.1,1992-01-01,2006-01-01,2006-08-01,2014-03-01,2016-01-01,2013-04-01,N,WELD,"Greeley, CO",Y,Y,Y
21082024,2108,2024,CO0621800,CO0621800,,N,N,,I,FIRESTONE,FIRESTONE,Firestone,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,19282,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,25,3,28,3,6,9,1.5,1.9,1992-01-01,2012-01-01,2012-06-01,2014-02-01,2016-01-01,2013-04-01,N,WELD,"Greeley, CO",Y,Y,Y
21092024,2109,2024,CO0622000,CO0622000,,N,N,,I,LOCHBUIE,LOCHBUIE,Lochbuie,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,8382,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,1,3,4,1.6,1.9,1992-01-01,2014-12-01,2015-02-01,2015-02-01,2016-01-01,2015-02-01,N,WELD,"Greeley, CO",Y,Y,Y
21102024,2110,2024,CO0630000,CO0630000,,N,N,,I,YUMA,YUMA,Yuma,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,4212,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,7,2,9,3,2,5,2.4,3.3,1992-01-01,1997-01-01,2003-03-01,2014-07-01,2016-03-01,2013-04-01,N,YUMA,Not Specified,Y,Y,Y
21112024,2111,2024,CO0630100,CO0630100,,N,N,,I,WRAY,WRAY,Wray,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,2309,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,1,1,2.2,2.6,1992-01-01,1997-01-01,2003-03-01,2014-03-01,2016-01-01,2013-04-01,N,YUMA,Not Specified,Y,Y,Y
21122024,2112,2024,CO0630200,CO0630200,,N,N,,I,YUMA,YUMA,Yuma,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,3384,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,2,9,3,2,5,3.0,4.1,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2014-02-01,N,YUMA,Not Specified,Y,Y,Y
21132024,2113,2024,CO0640100,CO0640100,,N,N,,I,BROOMFIELD,BROOMFIELD,Broomfield,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,78294,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,99,50,149,29,70,99,1.6,3.2,1992-01-01,2001-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,BROOMFIELD,"Denver-Aurora-Centennial, CO",Y,Y,Y
21142024,2114,2024,COCBI0000,COCBI0000,,N,N,,I,COLORADO BUREAU OF INVES,COLORADO BUREAU OF INVES,Colorado Bureau of Investigation,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,Other State Agency,0,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,66,68,134,16,207,223,0,0,1992-01-01,2008-01-01,2010-03-01,2015-10-01,2017-03-01,2017-03-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
21152024,2115,2024,COCSP0000,COCSP0000,,N,N,,I,COLORADO STATE PATROL,COLORADO STATE PATROL,State Patrol,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,State Police,0,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,654,157,811,69,212,281,0,0,1992-01-01,2006-01-01,2006-07-01,2014-02-01,2016-01-01,2013-04-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
21182024,2118,2024,CODI01100,CODI01100,,Y,N,,I,UTE MOUNTAIN TRIBAL,UTE MOUNTAIN TRIBAL,Ute Mountain Tribal,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,Tribal,0,32596,CODI01100,Ute Mountain Tribal,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,2,7,2,4,6,0,0,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
21192024,2119,2024,CODPD0000,CODPD0000,,N,N,,I,DENVER,DENVER,Denver,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,722031,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,4,1B,"Cities from 500,000 thru 999,999",1,"All cities 250,000 or over",Y,4,,Y,1274,127,1401,262,168,430,2.1,2.5,1992-01-01,2005-01-01,2005-05-01,2014-02-01,2016-01-01,2013-04-01,N,DENVER,"Denver-Aurora-Centennial, CO",Y,Y,Y
231032024,23103,2024,CO0621900,CO0621900,,N,N,,I,KEENESBURG,KEENESBURG,Keenesburg,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,2435,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,2,1,3,3.3,3.7,1992-01-01,2012-01-01,2012-10-01,2014-02-01,2016-01-01,2014-02-01,N,WELD,"Greeley, CO",Y,Y,Y
231112024,23111,2024,CO0622600,CO0622600,,N,N,,I,MEAD,MEAD,Mead,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,7124,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,1,2,3,1.8,2.1,1992-01-01,2012-01-01,2012-10-01,2014-02-01,2016-01-01,2013-04-01,N,WELD,"Greeley, CO",Y,Y,Y
231542024,23154,2024,CO0622700,CO0622700,,N,N,,I,GARDEN CITY,GARDEN CITY,Garden City,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,249,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,2,0,2,20.1,20.1,1992-01-01,2012-01-01,2012-10-01,2014-02-01,2016-01-01,2013-04-01,N,WELD,"Greeley, CO",Y,Y,Y
232052024,23205,2024,CO0622800,CO0622800,,N,N,,I,SEVERANCE,SEVERANCE,Severance,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,11997,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,9,0,9,1,3,4,0.8,1.1,1992-01-01,2012-01-01,2012-10-01,2014-02-01,2016-01-01,2013-04-01,N,WELD,"Greeley, CO",Y,Y,Y
232122024,23212,2024,CO0622400,CO0622400,,N,N,,I,HUDSON,HUDSON,Hudson,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,1606,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,9,0,9,2,4,6,6.8,9.3,1992-01-01,2012-01-01,2012-10-01,2014-02-01,2016-01-01,2013-04-01,N,WELD,"Greeley, CO",Y,Y,Y
232402024,23240,2024,CO0570300,CO0570300,,N,N,,I,MOUNTAIN VILLAGE,MOUNTAIN VILLAGE,Mountain Village,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,1220,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,2,10,1,1,2,7.4,9.8,1992-01-01,2013-02-01,2013-01-01,2014-03-01,2016-02-01,2013-04-01,N,SAN MIGUEL,Not Specified,Y,Y,Y
