data_year,weapon_id,offense_id,nibrs_weapon_id
2024,31,245370465,
2024,5,245370485,
2024,38,245370386,
2024,5,245372255,
2024,41,245371441,
2024,38,245370399,
2024,39,245371478,
2024,31,245371374,
2024,41,245383331,
2024,38,245371379,
2024,41,245383034,
2024,21,245371376,
2024,41,245372117,
2024,5,245437650,
2024,39,245371326,
2024,41,245382917,
2024,41,245382979,
2024,39,245370421,
2024,41,245371429,
2024,5,245383388,
2024,38,245371458,
2024,21,245382996,
2024,31,245382996,
2024,41,245382932,
2024,38,245382945,
2024,5,245383380,
2024,41,245382983,
2024,41,245383054,
2024,21,245372384,
2024,39,245372229,
2024,39,245382987,
2024,41,245383356,
2024,41,245371360,
2024,41,245383317,
2024,5,245372090,
2024,41,245383042,
2024,39,245383024,
2024,41,245383008,
2024,41,245372337,
2024,41,245383325,
2024,41,245382999,
2024,41,245370381,
2024,41,245382991,
2024,41,245371432,
2024,41,245371442,
2024,39,245370405,
2024,41,245382977,
2024,41,245371471,
2024,39,245371473,
2024,41,245383037,
2024,41,245383038,
2024,38,245372310,
2024,41,245383032,
2024,39,245383055,
2024,1,245382964,
2024,41,245383321,
2024,1,245383375,
2024,41,245372306,
2024,41,245383324,
2024,38,245383322,
2024,41,245383023,
2024,31,245384480,
2024,39,245383368,
2024,21,245383420,
2024,41,245386010,
2024,39,245384444,
2024,21,245384840,
2024,41,245384838,
2024,41,245384839,
2024,41,245385167,
2024,41,245384281,
2024,41,245384282,
2024,38,245385856,
2024,41,245384862,
2024,41,245384384,
2024,1,245384896,
2024,38,245385251,
2024,41,245385219,
2024,9,245384883,
2024,41,245384331,
2024,41,245385196,
2024,41,245384906,
2024,5,245385954,
2024,1,245383424,
2024,21,245429190,
2024,38,245384830,
2024,5,245385854,
2024,38,245384344,
2024,41,245384345,
2024,5,245385172,
2024,39,245385162,
2024,5,245384835,
2024,5,245384936,
2024,41,245384310,
2024,5,245370363,
2024,41,245385240,
2024,41,245385242,
2024,39,245385165,
2024,21,245385898,
2024,5,245384931,
2024,5,245383445,
2024,38,245384843,
2024,31,245384845,
2024,38,245384339,
2024,38,245384340,
2024,41,245385255,
2024,38,245385961,
2024,1,245385913,
2024,31,245383402,
2024,41,245384290,
2024,38,245385944,
2024,5,245384880,
2024,21,245384831,
2024,39,245385985,
2024,21,245385192,
2024,32,245385205,
2024,41,245384402,
2024,38,245385166,
2024,41,245384859,
2024,38,245384917,
2024,38,245385906,
2024,39,245385907,
2024,39,245385241,
2024,39,245384863,
2024,39,245178501,
2024,38,245178502,
2024,41,245384283,
2024,41,245384284,
2024,39,245384463,
2024,41,245385270,
2024,21,245383435,
2024,39,245384377,
2024,5,245383401,
2024,41,245384924,
2024,38,245383455,
2024,41,245384948,
2024,41,245384287,
2024,21,245385922,
2024,5,245429192,
2024,41,245385210,
2024,41,245385187,
2024,41,245384886,
2024,39,245384368,
2024,38,245387087,
2024,41,245387563,
2024,41,245387043,
2024,41,245386812,
2024,1,245387235,
2024,5,245026596,
2024,1,245387060,
2024,39,245387045,
2024,5,245387546,
2024,41,245387234,
2024,5,245387565,
2024,41,245386817,
2024,41,245387096,
2024,41,245387556,
2024,41,245387267,
2024,21,245387268,
2024,41,245387286,
2024,41,245387219,
2024,36,245383415,
2024,41,245386842,
2024,41,245386872,
2024,39,245387564,
2024,39,245386880,
2024,5,245386758,
2024,41,245387557,
2024,39,245387266,
2024,41,245387283,
2024,41,245387284,
2024,21,245387257,
2024,41,245385217,
2024,5,245387282,
2024,5,245386777,
2024,41,245387074,
2024,39,245386790,
2024,21,245386838,
2024,41,245387208,
2024,41,245387209,
2024,41,245387577,
2024,38,245387551,
2024,5,245438182,
2024,41,245387550,
2024,39,245634214,
2024,38,245387591,
2024,41,245387013,
2024,5,245387103,
2024,42,245386779,
2024,41,245387581,
2024,38,245387038,
2024,38,245386814,
2024,21,245387052,
2024,5,245387232,
2024,38,245387054,
2024,41,245386073,
2024,1,245386786,
2024,1,245386787,
2024,41,245387025,
2024,41,245387547,
2024,21,245386068,
2024,5,245386853,
2024,1,245387250,
2024,39,245386803,
2024,5,245387244,
2024,1,245387246,
2024,32,245386782,
2024,21,245387295,
2024,42,245386797,
2024,41,245386764,
2024,41,245386877,
2024,39,245386878,
2024,39,245387040,
2024,38,245387041,
2024,41,245386856,
2024,42,245386088,
2024,5,245031061,
2024,41,245386085,
2024,41,245598443,
2024,5,245387277,
2024,41,245387072,
2024,21,245387071,
2024,41,245387580,
2024,41,245386839,
2024,41,245387107,
2024,38,245387101,
2024,41,245386868,
2024,38,245387584,
2024,5,245387309,
2024,5,245386031,
2024,5,245815335,
2024,41,245386768,
2024,31,245815497,
