data_year,criminal_act_id,offense_id
2024,6,237173801
2024,9,237173803
2024,6,237173807
2024,12,237173808
2024,8,237173813
2024,6,237173818
2024,6,237173819
2024,9,237173829
2024,9,237173830
2024,9,237173831
2024,6,237173844
2024,4,240946473
2024,6,237173854
2024,6,237173855
2024,6,237173856
2024,6,237173858
2024,9,237173869
2024,8,238801787
2024,6,238801792
2024,9,240946497
2024,9,240946509
2024,9,240946514
2024,6,240946532
2024,6,240946540
2024,6,240946554
2024,7,240946552
2024,6,240946556
2024,9,242933653
2024,9,242933654
2024,1,240946568
2024,9,240946575
2024,9,240946578
2024,9,240946579
2024,6,240946586
2024,6,240946587
2024,9,242933662
2024,9,240946591
2024,1,242933681
2024,6,242933681
2024,8,242933681
2024,8,244763682
2024,3,242933738
2024,6,242933738
2024,9,244763692
2024,4,223479525
2024,4,223936873
2024,6,223938993
2024,8,227073372
2024,6,231897195
2024,6,241502015
2024,6,220490669
2024,6,221786694
2024,6,222361521
2024,6,224569926
2024,6,227045598
2024,6,232877888
2024,8,236321344
2024,6,221287345
2024,6,222195133
2024,6,223463178
2024,6,223463209
2024,6,230262691
2024,6,238930008
2024,6,223464445
2024,6,223464406
2024,6,223463188
2024,3,223412450
2024,6,239155935
2024,6,223904471
2024,6,237174316
2024,8,219279477
2024,6,222107007
2024,3,222154110
2024,6,222154111
2024,6,222353428
2024,6,223902780
2024,6,223902781
2024,6,224622786
2024,6,226764733
2024,6,227934880
2024,6,229705118
2024,6,229705656
2024,6,230052757
2024,8,230052757
2024,6,230052758
2024,3,231077882
2024,6,231077882
2024,6,231077804
2024,6,230831981
2024,6,231037487
2024,6,231734769
2024,6,231910549
2024,6,231910555
2024,6,233015263
2024,6,233060266
2024,6,233426936
2024,6,233313243
2024,6,234732782
2024,6,235630953
2024,6,235630954
2024,6,235901149
2024,6,235901150
2024,6,236924113
2024,6,237172546
2024,6,238433613
2024,6,240343472
2024,3,240384684
2024,6,220479769
2024,6,220479770
2024,6,220520990
2024,6,221147976
2024,6,221147977
2024,6,223007535
2024,6,223478473
2024,8,223478473
2024,6,223478474
2024,8,223478474
2024,6,223478475
2024,6,223007709
2024,6,223007710
2024,6,224632242
2024,6,227058655
2024,8,227058655
2024,6,227666576
2024,8,227666576
2024,6,227666577
2024,8,227666577
2024,2,229307958
2024,6,229306243
2024,6,230833490
2024,6,232205541
2024,6,232205560
2024,3,233954711
2024,6,233954711
2024,6,233954712
2024,8,233954712
2024,6,234387596
2024,6,234387597
2024,2,243175398
2024,5,236739792
2024,6,240389088
2024,8,240389088
2024,6,240389089
2024,3,240428991
2024,3,241362556
2024,6,241362557
2024,6,241765417
2024,8,241765417
2024,6,241765418
2024,12,224214103
2024,6,228676415
2024,5,229307636
2024,8,218193940
2024,8,220680164
2024,6,220680182
2024,6,224563696
2024,6,224563697
2024,6,224563698
2024,7,224563700
2024,6,222560476
2024,6,222560477
2024,6,222560480
2024,6,224563716
2024,6,224563726
2024,6,224563730
2024,6,224563732
2024,6,227978892
2024,6,227978895
2024,6,227978904
2024,6,229775631
2024,8,229775606
2024,6,231673777
2024,9,229775624
2024,6,229775628
2024,6,229775633
2024,8,231673788
2024,6,233563072
2024,8,231673804
2024,6,233551045
2024,8,231673811
2024,8,233551062
2024,6,233551094
2024,6,237292704
2024,6,233551112
2024,6,235181936
2024,6,237292689
2024,8,235181944
2024,6,237292717
2024,14,237292766
2024,12,237292782
2024,6,237292749
2024,8,237294208
2024,6,239022242
2024,6,239022249
2024,6,239022239
2024,6,240979932
2024,6,239022240
2024,6,239022241
2024,6,239022244
2024,6,239022245
2024,6,239022246
2024,9,243175409
2024,8,243175411
2024,6,239022253
2024,6,240979934
2024,9,240979927
2024,6,240979929
2024,6,240979930
2024,8,239022268
2024,6,240979931
2024,6,240979939
2024,6,240979940
2024,6,240979941
2024,12,240979942
2024,12,244924156
2024,6,222573379
2024,8,222573379
2024,6,228146490
2024,6,229711872
2024,6,220701228
2024,8,220701228
2024,6,220701229
2024,8,220701229
2024,6,220701548
2024,6,228146492
2024,6,228146493
2024,6,220701509
2024,3,228146494
2024,6,228146494
2024,8,228146494
2024,6,228146495
2024,6,228146496
2024,9,220701552
2024,6,222573381
2024,8,222573381
2024,9,220701531
2024,6,220701553
2024,8,220701553
2024,6,222573389
2024,6,222573390
2024,6,220701557
2024,8,220701557
2024,6,220701558
2024,9,222573450
2024,3,226993019
2024,6,226993020
2024,9,222573451
2024,1,222573401
2024,5,222573401
2024,6,222573401
2024,6,226993022
2024,8,226993022
2024,6,226993023
2024,8,226993023
2024,9,222573409
2024,9,222573412
2024,9,222573433
2024,1,224481919
2024,6,228146497
2024,6,228146498
2024,9,229711876
2024,3,222573430
2024,6,222573430
2024,8,222573430
2024,6,222573435
2024,8,222573435
2024,6,222573436
2024,6,222573437
2024,8,222573437
2024,6,222573438
2024,6,222573442
2024,8,222573442
2024,6,222573443
2024,8,222573443
2024,9,226993026
2024,6,224481908
2024,6,224481904
2024,8,224481904
2024,6,224481907
2024,6,224481906
2024,6,226993029
2024,9,224481910
2024,6,224481950
2024,8,224481950
2024,6,224481936
2024,8,224481936
2024,6,226993031
2024,8,226993031
2024,6,226993032
2024,8,226993032
2024,6,233612748
2024,8,233612748
2024,6,233612749
2024,6,229711881
2024,6,226993033
2024,8,226993033
2024,9,224481946
2024,6,224481952
2024,8,224481952
2024,9,226993085
2024,6,224481968
2024,8,224481968
2024,9,237396902
2024,6,228146505
2024,8,228146505
2024,6,228146506
2024,8,228146506
2024,9,226993049
2024,6,226993050
2024,6,226993058
2024,8,226993058
2024,8,233612751
2024,1,243099736
2024,3,243099736
2024,6,243099736
2024,9,226993063
2024,8,240886474
2024,6,237396905
2024,6,232236030
2024,8,232236030
2024,9,244936698
2024,6,228146537
2024,8,228146537
