data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2024,63384158,,52
2024,63384128,,51
2024,63384152,,51
2024,63384131,,51
2024,63387471,,51
2024,63387342,,51
2024,63383883,,51
2024,63383560,,51
2024,63384120,,51
2024,63387340,,51
2024,63383869,,51
2024,63384150,,51
2024,63383882,,51
2024,63383580,,51
2024,63387348,,51
2024,63384136,,51
2024,63383877,,51
2024,63387457,,51
2024,63383878,,51
2024,63383577,,51
2024,63387361,,51
2024,63384108,,51
2024,63383890,,51
2024,63384172,,5
2024,63384172,,9
2024,63383554,,51
2024,63383894,,51
2024,63383578,,51
2024,63387328,,51
2024,63387350,,51
2024,63384165,,51
2024,63387461,,51
2024,63383885,,51
2024,63387478,,5
2024,63383891,,51
2024,63384127,,5
2024,63383576,,51
2024,63384107,,51
2024,63387475,,51
2024,63387476,,51
2024,63387333,,51
2024,63383887,,51
2024,63387338,,51
2024,63387474,,5
2024,63387351,,51
2024,63384173,,51
2024,63384149,,51
2024,63383568,,51
2024,63387337,,51
2024,63387353,,51
2024,63387354,,51
2024,63387465,,51
2024,63384106,,51
2024,63387452,,51
2024,63387358,,51
2024,63384162,,51
2024,63383558,,51
2024,63387332,,51
2024,63384164,,51
2024,63383872,,51
2024,63383562,,51
2024,63387349,,51
2024,63387334,,51
2024,63383561,,5
2024,63383573,,51
2024,63383555,,51
2024,63383879,,51
2024,63387479,,51
2024,63387360,,51
2024,63383895,,51
2024,63387352,,51
2024,63383559,,51
2024,63384139,,51
2024,63387357,,51
2024,63384157,,51
2024,63383865,,51
2024,63387343,,51
2024,63387454,,51
2024,63387455,,51
2024,63387456,,51
2024,63383889,,51
2024,63384156,,51
2024,63388192,,51
2024,63387907,,51
2024,63387485,,51
2024,63387883,,52
2024,63387981,,51
2024,63387886,,51
2024,63387882,,51
2024,63387780,,51
2024,63383896,,51
2024,63387900,,51
2024,63387973,,51
2024,63387987,,51
2024,63387797,,51
2024,63387985,,51
2024,63387906,,51
2024,63387881,,51
2024,63388166,,51
2024,63388167,,5
2024,63388181,,51
2024,63387989,,51
2024,63387990,,51
2024,63387991,,51
2024,63387809,,51
2024,63388168,,51
2024,63388178,,51
2024,63388179,,51
2024,63387904,,51
2024,63387901,,51
2024,63387902,,51
2024,63387897,,51
2024,63387979,,51
2024,63387495,,51
2024,63387993,,51
2024,63387988,,51
2024,63388173,,51
2024,63387908,,51
2024,63387997,,51
2024,63387975,,51
2024,63387976,,5
2024,63387977,,51
2024,63387911,,51
2024,63383551,,51
2024,63383552,,51
2024,63387992,,51
2024,63387974,,51
2024,63388175,,51
2024,63388176,,51
2024,63387899,,51
2024,63387885,,51
2024,63387802,,51
2024,63387996,,51
2024,63388190,,51
2024,63387994,,51
2024,63388188,,51
2024,63387490,,51
2024,63387914,,51
2024,63387805,,51
2024,63387880,,51
2024,63387887,,51
2024,63387980,,51
2024,63387804,,51
2024,63387808,,51
2024,63387892,,51
2024,63387998,,51
2024,63387890,,51
2024,63387891,,51
2024,63387910,,51
2024,63388180,,51
2024,63387488,,51
2024,63327441,,51
2024,63387781,,51
2024,63387806,,51
2024,63388200,,51
2024,63387480,,51
2024,63387481,,51
2024,63387913,,51
2024,63387909,,51
2024,63387912,,51
2024,63387493,,51
2024,63387494,,51
2024,63387484,,51
2024,63388661,,51
2024,63388662,,51
2024,63387782,,51
2024,63387905,,51
2024,63387803,,51
